timestamp,student_id,student_name,engagement_score,emotion,confidence,face_detected,engagement_category
2025-08-12 01:30:29.215914,STU007,Grace Lee,0.1358745382843775,bored,0.8530661140991354,0,not_engaged
2025-08-12 04:01:29.215914,STU005,Emma Brown,0.21901799445289227,confused,0.6637488276070873,0,not_engaged
2025-08-13 05:04:29.215914,STU001,Alice Johnson,0.25790166467715114,neutral,0.6595966144432768,1,not_engaged
2025-08-13 05:31:29.215914,STU003,Carol Davis,0.20332950232177782,bored,0.9224735786978677,1,not_engaged
2025-08-13 23:06:29.215914,STU010,Jack Anderson,0.14273522297438931,neutral,0.6008536970042446,1,not_engaged
2025-08-14 00:44:29.215914,STU005,Emma Brown,0.17430266878996672,confused,0.6629829436078806,1,not_engaged
2025-08-14 21:25:29.215914,STU010,Jack Anderson,0.07397996547298716,neutral,0.7276473613511923,1,not_engaged
2025-08-14 22:15:29.215914,STU005,Emma Brown,0.2463735988088831,confused,0.7480966677281713,1,not_engaged
2025-08-14 22:15:29.215914,STU011,Kate Thompson,0.11271947510932531,neutral,0.6363039835515836,1,not_engaged
2025-08-15 01:24:29.215914,STU008,Henry Taylor,0.1837561199165646,confused,0.9467521751937786,0,not_engaged
2025-08-15 23:42:29.215914,STU007,Grace Lee,0.22982488812223728,confused,0.625108455699833,1,not_engaged
2025-08-16 00:26:29.215914,STU011,Kate Thompson,0.2964956041454518,neutral,0.8348229451426759,1,not_engaged
2025-08-16 01:41:29.215914,STU003,Carol Davis,0.009839215779290743,neutral,0.7956324093511987,1,not_engaged
2025-08-16 05:30:29.215914,STU011,Kate Thompson,0.04496067750861642,neutral,0.80502359886894,1,not_engaged
2025-08-16 22:50:29.215914,STU011,Kate Thompson,0.13899465590834573,bored,0.8476394251165901,1,not_engaged
2025-08-17 01:18:29.215914,STU003,Carol Davis,0.04215090509326845,bored,0.6467733547378327,1,not_engaged
2025-08-17 21:25:29.215914,STU006,Frank Miller,0.18557352568163232,confused,0.7261328041077046,1,not_engaged
2025-08-17 21:47:29.215914,STU008,Henry Taylor,0.08298567189594606,bored,0.6766533287093928,1,not_engaged
2025-08-18 00:13:29.215914,STU005,Emma Brown,0.11232935976311821,neutral,0.6567469782222798,1,not_engaged
2025-08-18 00:58:29.215914,STU011,Kate Thompson,0.12382375694822784,confused,0.6226232725062288,0,not_engaged
2025-08-18 01:07:29.215914,STU001,Alice Johnson,0.051007110274559876,bored,0.8270285003932828,1,not_engaged
2025-08-18 02:54:29.215914,STU007,Grace Lee,0.020146432215737285,confused,0.7412709018736696,1,not_engaged
2025-08-18 04:12:29.215914,STU012,Liam Garcia,0.17270990828187058,confused,0.8695976483634367,1,not_engaged
2025-08-18 06:35:29.215914,STU002,Bob Smith,0.2389360435435455,neutral,0.8088775257217735,1,not_engaged
2025-08-18 06:48:29.215914,STU009,Ivy Chen,0.20148437976718708,confused,0.7879684714194799,1,not_engaged
2025-08-19 03:51:29.215914,STU003,Carol Davis,0.20568751846753439,neutral,0.9365770936820881,0,not_engaged
2025-08-19 06:26:29.215914,STU003,Carol Davis,0.27188347888953024,bored,0.9317628296469594,1,not_engaged
2025-08-20 23:41:29.215914,STU006,Frank Miller,0.03976450087953602,neutral,0.7563917881359107,1,not_engaged
2025-08-22 04:43:29.215914,STU009,Ivy Chen,0.24589097073475574,bored,0.6143608660699088,0,not_engaged
2025-08-23 02:02:29.215914,STU002,Bob Smith,0.2340441310806346,bored,0.7160843609572215,1,not_engaged
2025-08-23 02:19:29.215914,STU011,Kate Thompson,0.1486534634200546,confused,0.7366717703516997,1,not_engaged
2025-08-23 05:16:29.215914,STU004,David Wilson,0.20876137639959602,bored,0.754126410320808,1,not_engaged
2025-08-23 06:48:29.215914,STU007,Grace Lee,0.194642020923552,bored,0.6028170224195655,0,not_engaged
2025-08-23 22:14:29.215914,STU012,Liam Garcia,0.27993976526610886,neutral,0.8623798683910899,1,not_engaged
2025-08-26 01:26:29.215914,STU007,Grace Lee,0.045463274446977085,bored,0.6437173925426908,1,not_engaged
2025-08-26 02:33:29.215914,STU007,Grace Lee,0.13269868181312885,confused,0.831139914410667,1,not_engaged
2025-08-26 03:17:29.215914,STU007,Grace Lee,0.21585242176377156,neutral,0.8620666158027509,1,not_engaged
2025-08-26 04:41:29.215914,STU003,Carol Davis,0.19300263153462532,neutral,0.8896959689727428,1,not_engaged
2025-08-26 05:42:29.215914,STU005,Emma Brown,0.11615400841702539,neutral,0.902483963610883,1,not_engaged
2025-08-26 22:46:29.215914,STU009,Ivy Chen,0.2785844448369295,bored,0.7925394562128749,0,not_engaged
2025-08-27 00:16:29.215914,STU004,David Wilson,0.13851193395816683,neutral,0.8630915300111972,1,not_engaged
2025-08-27 01:29:29.215914,STU002,Bob Smith,0.20441562391562548,bored,0.8348665438316869,0,not_engaged
2025-08-27 05:41:29.215914,STU009,Ivy Chen,0.08291307504515064,confused,0.7821884025946677,1,not_engaged
2025-08-27 22:30:29.215914,STU011,Kate Thompson,0.1981355488081238,neutral,0.8442135661954588,1,not_engaged
2025-08-28 00:12:29.215914,STU004,David Wilson,0.1700137095136883,confused,0.6619044815823735,1,not_engaged
2025-08-28 21:27:29.215914,STU001,Alice Johnson,0.23149543641847214,neutral,0.6349396282706931,1,not_engaged
2025-08-28 22:17:29.215914,STU010,Jack Anderson,0.1673674574317066,bored,0.6407254077201038,1,not_engaged
2025-08-29 00:40:29.215914,STU012,Liam Garcia,0.09220729549008624,bored,0.7982772161502238,0,not_engaged
2025-08-29 01:30:29.215914,STU005,Emma Brown,0.14719463119316822,confused,0.8973346978064434,1,not_engaged
2025-08-29 01:46:29.215914,STU005,Emma Brown,0.10857898548230681,confused,0.6123079529513864,1,not_engaged
2025-08-29 02:01:29.215914,STU009,Ivy Chen,0.22380495647813692,confused,0.8015224350239307,1,not_engaged
2025-08-29 02:31:29.215914,STU008,Henry Taylor,0.030927918640190552,neutral,0.8463980936511979,0,not_engaged
2025-08-29 06:08:29.215914,STU005,Emma Brown,0.0948638944311025,bored,0.7338673277044869,1,not_engaged
2025-08-30 03:29:29.215914,STU008,Henry Taylor,0.10250240310617566,neutral,0.8588404638247209,1,not_engaged
2025-08-30 04:40:29.215914,STU005,Emma Brown,0.2992788472884916,confused,0.8037807551337725,1,not_engaged
2025-08-30 22:53:29.215914,STU007,Grace Lee,0.16979894200736537,bored,0.6774823129712172,0,not_engaged
2025-09-02 22:38:29.215914,STU012,Liam Garcia,0.2697297880082126,neutral,0.9297123043561397,1,not_engaged
2025-09-02 23:33:29.215914,STU004,David Wilson,0.16981655450322822,confused,0.871915581117632,1,not_engaged
2025-09-02 23:57:29.215914,STU007,Grace Lee,0.23487040166314008,neutral,0.8544799003868243,1,not_engaged
2025-09-03 23:25:29.215914,STU004,David Wilson,0.05824252221151399,confused,0.7686571346535748,0,not_engaged
2025-09-04 06:50:29.215914,STU002,Bob Smith,0.27264549970712504,confused,0.6745853412739873,0,not_engaged
2025-09-05 23:06:29.215914,STU012,Liam Garcia,0.09460095870185657,bored,0.8792940447528597,1,not_engaged
2025-09-06 02:36:29.215914,STU007,Grace Lee,0.14111104702271784,bored,0.7072384945135383,1,not_engaged
2025-09-06 02:58:29.215914,STU010,Jack Anderson,0.07992946843466997,confused,0.838780419280097,0,not_engaged
2025-09-06 04:07:29.215914,STU012,Liam Garcia,0.2560309653028546,neutral,0.8981278339532166,1,not_engaged
2025-09-07 04:31:29.215914,STU008,Henry Taylor,0.2816527020325568,neutral,0.7424618918354988,1,not_engaged
2025-09-07 22:16:29.215914,STU004,David Wilson,0.26586065897166467,bored,0.9029253957178864,1,not_engaged
2025-09-08 03:47:29.215914,STU008,Henry Taylor,0.2182160455332405,bored,0.8536789234708109,1,not_engaged
2025-09-08 05:41:29.215914,STU001,Alice Johnson,0.18357537337293,neutral,0.8818111518819696,0,not_engaged
2025-09-08 23:01:29.215914,STU005,Emma Brown,0.08686407848332052,bored,0.934710615557413,1,not_engaged
2025-09-09 00:34:29.215914,STU002,Bob Smith,0.21700591141665496,confused,0.7418952983280813,1,not_engaged
2025-09-09 01:29:29.215914,STU010,Jack Anderson,0.26073374879000755,bored,0.764098560304723,1,not_engaged
2025-09-09 04:58:29.215914,STU005,Emma Brown,0.2128267923884962,bored,0.7936443232258058,0,not_engaged
2025-09-10 05:15:29.215914,STU006,Frank Miller,0.21031726377203364,confused,0.7529578482556667,1,not_engaged
2025-09-10 22:05:29.215914,STU006,Frank Miller,0.11567970248146783,neutral,0.9218220158039035,0,not_engaged
2025-09-11 04:32:29.215914,STU008,Henry Taylor,0.14183228291771308,bored,0.6415760087198529,1,not_engaged
